Types [2, 1] and maxint [999, 3] detected
--- Evolve in 4000 possible combinations ---
gen	nevals	avg    	min    	max     	std      
120	6     	0.974346	0.973845	0.974402	0.000166945
121	5     	0.974402	0.974402	0.974402	0          
122	6     	0.974402	0.974402	0.974402	0          
123	5     	0.974402	0.974402	0.974402	0          
124	5     	0.974402	0.974402	0.974402	0          
125	6     	0.974402	0.974402	0.974402	0          
126	10    	0.974402	0.974402	0.974402	0          
127	9     	0.974402	0.974402	0.974402	0          
128	7     	0.974402	0.974402	0.974402	0          
129	6     	0.974402	0.974402	0.974402	0          
130	2     	0.973011	0.96049 	0.974402	0.00417362 
131	4     	0.974402	0.974402	0.974402	0          
132	10    	0.973011	0.96049 	0.974402	0.00417362 
133	6     	0.974402	0.974402	0.974402	0          
134	3     	0.974402	0.974402	0.974402	0          
135	5     	0.974402	0.974402	0.974402	0          
136	9     	0.974402	0.974402	0.974402	0          
137	6     	0.974402	0.974402	0.974402	0          
138	5     	0.974402	0.974402	0.974402	0          
139	4     	0.974402	0.974402	0.974402	0          
140	7     	0.971285	0.943795	0.974402	0.00916492 
Best individual is: {'C': 7.2701091091968655, 'kernel': 'rbf'}
with fitness: 0.9744017807456873
9
Types [2, 1] and maxint [999, 3] detected
/usr/local/lib/python3.6/dist-packages/deap/creator.py:141: RuntimeWarning: A class named 'FitnessMax' has already been created and it will be overwritten. Consider deleting previous creation of that class or rename it.
  RuntimeWarning)
/usr/local/lib/python3.6/dist-packages/deap/creator.py:141: RuntimeWarning: A class named 'Individual' has already been created and it will be overwritten. Consider deleting previous creation of that class or rename it.
  RuntimeWarning)
--- Evolve in 4000 possible combinations ---
gen	nevals	avg     	min     	max     	std      
0  	10    	0.936561	0.763495	0.973845	0.0619933
1  	5     	0.97251 	0.96049 	0.973845	0.00400668
2  	3     	0.973845	0.973845	0.973845	0         
3  	8     	0.973845	0.973845	0.973845	0         
4  	6     	0.973845	0.973845	0.973845	0         
5  	7     	0.973845	0.973845	0.973845	0         
6  	9     	0.973901	0.973845	0.974402	0.000166945
7  	9     	0.974012	0.973845	0.974402	0.000255013
8  	6     	0.954647	0.777963	0.974402	0.0588949  
9  	6     	0.974346	0.973845	0.974402	0.000166945
10 	4     	0.974402	0.974402	0.974402	0          
11 	4     	0.974346	0.973845	0.974402	0.000166945
12 	6     	0.974346	0.973845	0.974402	0.000166945
13 	1     	0.974402	0.974402	0.974402	0          
14 	4     	0.974402	0.974402	0.974402	0          
15 	8     	0.974402	0.974402	0.974402	0          
16 	7     	0.974346	0.973845	0.974402	0.000166945
17 	6     	0.973011	0.96049 	0.974402	0.00417362 
18 	7     	0.974402	0.974402	0.974402	0          
19 	6     	0.957652	0.8069  	0.974402	0.0502504  
20 	5     	0.974402	0.974402	0.974402	0          
21 	5     	0.974402	0.974402	0.974402	0          
22 	3     	0.971341	0.943795	0.974402	0.00918197 
23 	4     	0.974402	0.974402	0.974402	0          
24 	6     	0.974402	0.974402	0.974402	0          
25 	8     	0.956483	0.8069  	0.974402	0.0499825  
26 	4     	0.974402	0.974402	0.974402	0          
27 	9     	0.974402	0.974402	0.974402	0          
28 	4     	0.974402	0.974402	0.974402	0          
29 	7     	0.974346	0.973845	0.974402	0.000166945
30 	9     	0.96828 	0.943795	0.974402	0.0122426  
31 	7     	0.971341	0.943795	0.974402	0.00918197 
32 	9     	0.973011	0.96049 	0.974402	0.00417362 
33 	9     	0.974402	0.974402	0.974402	0          
34 	7     	0.971341	0.943795	0.974402	0.00918197 
35 	7     	0.973011	0.96049 	0.974402	0.00417362 
36 	6     	0.974402	0.974402	0.974402	0          
37 	4     	0.974402	0.974402	0.974402	0          
38 	4     	0.974402	0.974402	0.974402	0          
39 	8     	0.974402	0.974402	0.974402	0          
40 	3     	0.974402	0.974402	0.974402	0          
41 	8     	0.97123 	0.943795	0.974402	0.0091475  
42 	8     	0.972899	0.96049 	0.974402	0.00414234 
43 	5     	0.973011	0.96049 	0.974402	0.00417362 
44 	7     	0.974346	0.973845	0.974402	0.000166945
45 	2     	0.974402	0.974402	0.974402	0          
46 	4     	0.974402	0.974402	0.974402	0          
47 	5     	0.974402	0.974402	0.974402	0          
48 	9     	0.974402	0.974402	0.974402	0          
49 	4     	0.974402	0.974402	0.974402	0          
50 	6     	0.974402	0.974402	0.974402	0          
51 	7     	0.973011	0.96049 	0.974402	0.00417362 
52 	6     	0.974402	0.974402	0.974402	0          
53 	8     	0.957652	0.8069  	0.974402	0.0502504  
54 	8     	0.973011	0.96049 	0.974402	0.00417362 
55 	6     	0.974402	0.974402	0.974402	0          
56 	3     	0.974402	0.974402	0.974402	0          
57 	8     	0.971341	0.943795	0.974402	0.00918197 
58 	4     	0.974346	0.973845	0.974402	0.000166945
59 	8     	0.974235	0.973845	0.974402	0.000255013
60 	7     	0.974402	0.974402	0.974402	0          
61 	3     	0.974402	0.974402	0.974402	0          
62 	6     	0.974402	0.974402	0.974402	0          
63 	6     	0.974346	0.973845	0.974402	0.000166945
64 	5     	0.974402	0.974402	0.974402	0          
65 	8     	0.974402	0.974402	0.974402	0          
66 	9     	0.974346	0.973845	0.974402	0.000166945
67 	6     	0.974402	0.974402	0.974402	0          
68 	8     	0.974402	0.974402	0.974402	0          
69 	7     	0.974346	0.973845	0.974402	0.000166945
70 	6     	0.97429 	0.973289	0.974402	0.00033389 
71 	4     	0.971341	0.943795	0.974402	0.00918197 
72 	8     	0.974402	0.974402	0.974402	0          
73 	4     	0.974402	0.974402	0.974402	0          
74 	4     	0.973011	0.96049 	0.974402	0.00417362 
75 	5     	0.974402	0.974402	0.974402	0          
76 	9     	0.972732	0.957707	0.974402	0.00500835 
77 	7     	0.974346	0.973845	0.974402	0.000166945
78 	8     	0.974402	0.974402	0.974402	0          
79 	8     	0.973011	0.96049 	0.974402	0.00417362 
80 	10    	0.957652	0.8069  	0.974402	0.0502504  
81 	6     	0.974402	0.974402	0.974402	0          
82 	6     	0.974402	0.974402	0.974402	0          
83 	6     	0.974346	0.973845	0.974402	0.000166945
84 	6     	0.974402	0.974402	0.974402	0          
85 	8     	0.974402	0.974402	0.974402	0          
86 	7     	0.957652	0.8069  	0.974402	0.0502504  
87 	6     	0.974402	0.974402	0.974402	0          
88 	3     	0.974346	0.973845	0.974402	0.000166945
89 	2     	0.974402	0.974402	0.974402	0          
90 	3     	0.974402	0.974402	0.974402	0          
91 	6     	0.973623	0.966611	0.974402	0.00233723 
92 	7     	0.974402	0.974402	0.974402	0          
93 	4     	0.974402	0.974402	0.974402	0          
94 	4     	0.973011	0.96049 	0.974402	0.00417362 
95 	2     	0.974402	0.974402	0.974402	0          
96 	7     	0.974346	0.973845	0.974402	0.000166945
97 	10    	0.974346	0.973845	0.974402	0.000166945
98 	8     	0.974346	0.973845	0.974402	0.000166945
99 	4     	0.974402	0.974402	0.974402	0          
100	4     	0.974402	0.974402	0.974402	0          
101	2     	0.974402	0.974402	0.974402	0          
102	4     	0.974402	0.974402	0.974402	0          
103	5     	0.974402	0.974402	0.974402	0          
104	5     	0.974402	0.974402	0.974402	0          
105	2     	0.974402	0.974402	0.974402	0          
106	6     	0.974402	0.974402	0.974402	0          
107	10    	0.974346	0.973845	0.974402	0.000166945
108	6     	0.974402	0.974402	0.974402	0          
109	4     	0.974402	0.974402	0.974402	0          
110	5     	0.974402	0.974402	0.974402	0          
111	4     	0.974402	0.974402	0.974402	0          
112	6     	0.974402	0.974402	0.974402	0          
113	9     	0.974402	0.974402	0.974402	0          
114	5     	0.974402	0.974402	0.974402	0          
115	8     	0.974402	0.974402	0.974402	0          
116	9     	0.974402	0.974402	0.974402	0          
117	6     	0.974402	0.974402	0.974402	0          
118	5     	0.974402	0.974402	0.974402	0          
119	6     	0.974402	0.974402	0.974402	0          
120	7     	0.974402	0.974402	0.974402	0          
121	8     	0.971285	0.943795	0.974402	0.00916492 
122	8     	0.974402	0.974402	0.974402	0          
123	7     	0.973011	0.96049 	0.974402	0.00417362 
124	5     	0.974402	0.974402	0.974402	0          
125	5     	0.974402	0.974402	0.974402	0          
126	4     	0.974235	0.973845	0.974402	0.000255013
127	4     	0.974402	0.974402	0.974402	0          
128	6     	0.973957	0.970506	0.974402	0.00116197 
129	8     	0.973845	0.971063	0.974402	0.000963857
130	3     	0.97429 	0.973845	0.974402	0.000222593
131	7     	0.974402	0.974402	0.974402	0          
132	8     	0.974402	0.974402	0.974402	0          
133	8     	0.973901	0.971063	0.974402	0.000978208
134	6     	0.974179	0.972732	0.974402	0.000510025
135	2     	0.974402	0.974402	0.974402	0          
136	6     	0.97123 	0.943795	0.974402	0.0091475  
137	7     	0.974402	0.974402	0.974402	0          
138	6     	0.974402	0.974402	0.974402	0          
139	7     	0.974402	0.974402	0.974402	0          
140	7     	0.974346	0.973845	0.974402	0.000166945
Best individual is: {'C': 5.860141074062092, 'kernel': 'rbf'}
with fitness: 0.9744017807456873
10
Types [2, 1] and maxint [999, 3] detected
/usr/local/lib/python3.6/dist-packages/deap/creator.py:141: RuntimeWarning: A class named 'FitnessMax' has already been created and it will be overwritten. Consider deleting previous creation of that class or rename it.
  RuntimeWarning)
/usr/local/lib/python3.6/dist-packages/deap/creator.py:141: RuntimeWarning: A class named 'Individual' has already been created and it will be overwritten. Consider deleting previous creation of that class or rename it.
  RuntimeWarning)
--- Evolve in 4000 possible combinations ---
gen	nevals	avg     	min     	max    	std     
0  	10    	0.940679	0.779076	0.96049	0.054097
1  	4     	0.96049 	0.96049 	0.96049	0       
2  	5     	0.96049 	0.96049 	0.96049	0       
3  	6     	0.961102	0.96049 	0.966611	0.00183639
4  	4     	0.961102	0.96049 	0.966611	0.00183639
5  	4     	0.962326	0.96049 	0.966611	0.00280514
6  	10    	0.959599	0.943795	0.966611	0.00836281
7  	6     	0.965999	0.96049 	0.966611	0.00183639
8  	6     	0.966611	0.966611	0.966611	1.11022e-16
9  	1     	0.966611	0.966611	0.966611	1.11022e-16
10 	5     	0.965721	0.957707	0.966611	0.00267112 
11 	8     	0.965999	0.96049 	0.966611	0.00183639 
12 	8     	0.964329	0.943795	0.966611	0.00684474 
13 	2     	0.966611	0.966611	0.966611	1.11022e-16
14 	6     	0.958653	0.893155	0.966611	0.0219088  
15 	7     	0.966611	0.966611	0.966611	1.11022e-16
16 	8     	0.966611	0.966611	0.966611	1.11022e-16
17 	8     	0.966611	0.966611	0.966611	1.11022e-16
18 	6     	0.959265	0.893155	0.966611	0.0220367  
19 	4     	0.966611	0.966611	0.966611	1.11022e-16
20 	6     	0.966611	0.966611	0.966611	1.11022e-16
21 	7     	0.966611	0.966611	0.966611	1.11022e-16
22 	7     	0.964329	0.943795	0.966611	0.00684474 
23 	4     	0.966611	0.966611	0.966611	1.11022e-16
24 	7     	0.965999	0.96049 	0.966611	0.00183639 
25 	3     	0.966611	0.966611	0.966611	1.11022e-16
26 	5     	0.965999	0.96049 	0.966611	0.00183639 
27 	6     	0.966611	0.966611	0.966611	1.11022e-16
28 	7     	0.963717	0.943795	0.966611	0.00688691 
29 	10    	0.966611	0.966611	0.966611	1.11022e-16
30 	8     	0.966611	0.966611	0.966611	1.11022e-16
31 	10    	0.966611	0.966611	0.966611	1.11022e-16
32 	5     	0.959265	0.893155	0.966611	0.0220367  
33 	7     	0.964329	0.943795	0.966611	0.00684474 
34 	6     	0.966611	0.966611	0.966611	1.11022e-16
35 	8     	0.966611	0.966611	0.966611	1.11022e-16
36 	7     	0.966611	0.966611	0.966611	1.11022e-16
37 	4     	0.966611	0.966611	0.966611	1.11022e-16
38 	5     	0.966611	0.966611	0.966611	1.11022e-16
39 	8     	0.966611	0.966611	0.966611	1.11022e-16
40 	9     	0.965999	0.96049 	0.966611	0.00183639 
41 	8     	0.966611	0.966611	0.966611	1.11022e-16
42 	9     	0.965721	0.957707	0.966611	0.00267112 
43 	6     	0.966611	0.966611	0.966611	1.11022e-16
44 	6     	0.966611	0.966611	0.966611	1.11022e-16
45 	10    	0.965999	0.96049 	0.966611	0.00183639 
46 	7     	0.966611	0.966611	0.966611	1.11022e-16
47 	4     	0.966611	0.966611	0.966611	1.11022e-16
48 	6     	0.966611	0.966611	0.966611	1.11022e-16
49 	7     	0.966611	0.966611	0.966611	1.11022e-16
50 	6     	0.966611	0.966611	0.966611	1.11022e-16
51 	4     	0.966611	0.966611	0.966611	1.11022e-16
52 	4     	0.966611	0.966611	0.966611	1.11022e-16
53 	6     	0.966611	0.966611	0.966611	1.11022e-16
54 	6     	0.966611	0.966611	0.966611	1.11022e-16
55 	6     	0.966611	0.966611	0.966611	1.11022e-16
56 	9     	0.966611	0.966611	0.966611	1.11022e-16
57 	4     	0.966611	0.966611	0.966611	1.11022e-16
58 	7     	0.965999	0.96049 	0.966611	0.00183639 
59 	8     	0.966611	0.966611	0.966611	1.11022e-16
60 	3     	0.966611	0.966611	0.966611	1.11022e-16
61 	8     	0.966611	0.966611	0.966611	1.11022e-16
62 	4     	0.966611	0.966611	0.966611	1.11022e-16
63 	8     	0.966611	0.966611	0.966611	1.11022e-16
64 	3     	0.966611	0.966611	0.966611	1.11022e-16
65 	7     	0.966611	0.966611	0.966611	1.11022e-16
66 	7     	0.963662	0.943795	0.966611	0.00691496 
67 	7     	0.966611	0.966611	0.966611	1.11022e-16
68 	9     	0.966611	0.966611	0.966611	1.11022e-16
69 	6     	0.966611	0.966611	0.966611	1.11022e-16
70 	3     	0.966611	0.966611	0.966611	1.11022e-16
71 	3     	0.966611	0.966611	0.966611	1.11022e-16
72 	2     	0.966611	0.966611	0.966611	1.11022e-16
73 	8     	0.966611	0.966611	0.966611	1.11022e-16
74 	9     	0.964329	0.943795	0.966611	0.00684474 
75 	4     	0.965943	0.959933	0.966611	0.00200334 
76 	4     	0.966611	0.966611	0.966611	1.11022e-16
77 	1     	0.966611	0.966611	0.966611	1.11022e-16
78 	6     	0.966611	0.966611	0.966611	1.11022e-16
79 	7     	0.966611	0.966611	0.966611	1.11022e-16
80 	2     	0.966611	0.966611	0.966611	1.11022e-16
81 	6     	0.966611	0.966611	0.966611	1.11022e-16
82 	6     	0.966611	0.966611	0.966611	1.11022e-16
83 	8     	0.966611	0.966611	0.966611	1.11022e-16
84 	4     	0.966611	0.966611	0.966611	1.11022e-16
85 	3     	0.965721	0.957707	0.966611	0.00267112 
86 	10    	0.966611	0.966611	0.966611	1.11022e-16
87 	7     	0.966611	0.966611	0.966611	1.11022e-16
88 	5     	0.966611	0.966611	0.966611	1.11022e-16
89 	2     	0.966611	0.966611	0.966611	1.11022e-16
90 	5     	0.966611	0.966611	0.966611	1.11022e-16
91 	8     	0.965721	0.957707	0.966611	0.00267112 
92 	7     	0.965999	0.96049 	0.966611	0.00183639 
93 	4     	0.966611	0.966611	0.966611	1.11022e-16
94 	6     	0.966611	0.966611	0.966611	1.11022e-16
95 	6     	0.966611	0.966611	0.966611	1.11022e-16
96 	5     	0.966611	0.966611	0.966611	1.11022e-16
97 	8     	0.965999	0.96049 	0.966611	0.00183639 
98 	7     	0.966611	0.966611	0.966611	1.11022e-16
99 	5     	0.966611	0.966611	0.966611	1.11022e-16
100	6     	0.966611	0.966611	0.966611	1.11022e-16
101	2     	0.966611	0.966611	0.966611	1.11022e-16
102	8     	0.965999	0.96049 	0.966611	0.00183639 
103	5     	0.966611	0.966611	0.966611	1.11022e-16
104	7     	0.965999	0.96049 	0.966611	0.00183639 
105	10    	0.966611	0.966611	0.966611	1.11022e-16
106	4     	0.966611	0.966611	0.966611	1.11022e-16
107	7     	0.965721	0.957707	0.966611	0.00267112 
108	7     	0.966611	0.966611	0.966611	1.11022e-16
109	7     	0.965999	0.96049 	0.966611	0.00183639 
110	4     	0.966611	0.966611	0.966611	1.11022e-16
111	8     	0.965999	0.96049 	0.966611	0.00183639 
112	5     	0.964329	0.943795	0.966611	0.00684474 
113	9     	0.966611	0.966611	0.966611	1.11022e-16
114	6     	0.963717	0.943795	0.966611	0.00688691 
115	4     	0.966611	0.966611	0.966611	1.11022e-16
116	7     	0.966611	0.966611	0.966611	1.11022e-16
117	6     	0.965999	0.96049 	0.966611	0.00183639 
118	3     	0.966611	0.966611	0.966611	1.11022e-16
119	7     	0.966611	0.966611	0.966611	1.11022e-16
120	6     	0.964329	0.943795	0.966611	0.00684474 
121	6     	0.965999	0.96049 	0.966611	0.00183639 
122	2     	0.966611	0.966611	0.966611	1.11022e-16
123	5     	0.966611	0.966611	0.966611	1.11022e-16
124	8     	0.966611	0.966611	0.966611	1.11022e-16
125	6     	0.966611	0.966611	0.966611	1.11022e-16
126	7     	0.965999	0.96049 	0.966611	0.00183639 
127	6     	0.966611	0.966611	0.966611	1.11022e-16
128	9     	0.966611	0.966611	0.966611	1.11022e-16
129	10    	0.959265	0.893155	0.966611	0.0220367  
130	5     	0.965999	0.96049 	0.966611	0.00183639 
131	7     	0.964329	0.943795	0.966611	0.00684474 
132	8     	0.965999	0.96049 	0.966611	0.00183639 
133	7     	0.966611	0.966611	0.966611	1.11022e-16
134	7     	0.965999	0.96049 	0.966611	0.00183639 
135	7     	0.959265	0.893155	0.966611	0.0220367  
136	6     	0.965999	0.96049 	0.966611	0.00183639 
137	7     	0.966611	0.966611	0.966611	1.11022e-16
138	8     	0.965999	0.96049 	0.966611	0.00183639 
139	8     	0.959265	0.893155	0.966611	0.0220367  
140	7     	0.964329	0.943795	0.966611	0.00684474 
Best individual is: {'C': 0.5250702705370195, 'kernel': 'poly'}
with fitness: 0.9666110183639399
11
Types [2, 1] and maxint [999, 3] detected
/usr/local/lib/python3.6/dist-packages/deap/creator.py:141: RuntimeWarning: A class named 'FitnessMax' has already been created and it will be overwritten. Consider deleting previous creation of that class or rename it.
